'Elapsed time','v4'
29.559,0.011
29.560,0.013
29.561,0.017
29.562,0.015
29.563,0.017
29.564,0.015
29.565,0.007
29.566,0.007
29.567,0.013
29.568,0.019
29.569,0.016
29.570,0.013
29.571,0.019
29.572,0.009
29.573,0.001
29.574,0.007
29.575,0.016
29.576,0.022
29.577,0.013
29.578,0.013
29.579,0.018
29.580,0.013
29.581,0.006
29.582,0.003
29.583,0.005
29.584,0.007
29.585,0.013
29.586,0.021
29.587,0.015
29.588,0.011
29.589,0.007
29.590,0.013
29.591,0.021
29.592,0.005
29.593,0.004
29.594,0.007
29.595,0.010
29.596,0.016
29.597,0.009
29.598,0.008
29.599,0.009
29.600,0.006
29.601,0.006
29.602,0.011
29.603,0.011
29.604,0.007
29.605,0.016
29.606,0.011
29.607,0.017
29.608,0.035
29.609,0.036
29.610,0.024
29.611,0.010
29.612,0.009
29.613,0.009
29.614,0.017
29.615,0.020
29.616,0.017
29.617,0.010
29.618,0.007
29.619,0.011
29.620,0.011
29.621,0.014
29.622,0.013
29.623,0.013
29.624,0.015
29.625,0.021
29.626,0.019
29.627,0.021
29.628,0.021
29.629,0.021
29.630,0.023
29.631,0.021
29.632,0.025
29.633,0.021
29.634,0.016
29.635,0.015
29.636,0.018
29.637,0.026
29.638,0.023
29.639,0.018
29.640,0.017
29.641,0.018
29.642,0.019
29.643,0.018
29.644,0.015
29.645,0.018
29.646,0.018
29.647,0.017
29.648,0.013
29.649,0.013
29.650,0.018
29.651,0.016
29.652,0.018
29.653,0.021
29.654,0.015
29.655,0.017
29.656,0.015
29.657,0.016
29.658,0.021
29.659,0.023
29.660,0.029
29.661,0.019
29.662,0.015
29.663,0.028
29.664,0.029
29.665,0.018
29.666,0.001
29.667,0.011
29.668,0.025
29.669,0.025
29.670,0.026
29.671,0.022
29.672,0.019
29.673,0.013
29.674,0.011
29.675,0.019
29.676,0.017
29.677,0.011
29.678,0.011
29.679,0.019
29.680,0.015
29.681,0.008
29.682,0.006
29.683,0.008
29.684,0.009
29.685,0.013
29.686,0.014
29.687,0.011
29.688,0.006
29.689,0.001
29.690,0.006
29.691,0.010
29.692,0.009
29.693,0.006
29.694,0.003
29.695,0.002
29.696,0.003
29.697,0.006
29.698,0.004
29.699,0.006
29.700,0.006
29.701,0.003
29.702,0.005
29.703,0.009
29.704,0.013
29.705,0.013
29.706,0.012
29.707,0.015
29.708,0.013
29.709,0.016
29.710,0.021
29.711,0.021
29.712,0.015
29.713,0.012
29.714,0.016
29.715,0.015
29.716,0.013
29.717,0.024
29.718,0.023
29.719,0.024
29.720,0.033
29.721,0.022
29.722,0.032
29.723,0.050
29.724,0.040
29.725,0.036
29.726,0.037
29.727,0.038
29.728,0.043
29.729,0.051
29.730,0.070
29.731,0.064
29.732,0.051
29.733,0.044
29.734,0.043
29.735,0.051
29.736,0.055
29.737,0.057
29.738,0.062
29.739,0.067
29.740,0.069
29.741,0.060
29.742,0.046
29.743,0.052
29.744,0.060
29.745,0.062
29.746,0.060
29.747,0.057
29.748,0.058
29.749,0.060
29.750,0.058
29.751,0.057
29.752,0.061
29.753,0.053
29.754,0.052
29.755,0.055
29.756,0.050
29.757,0.053
29.758,0.058
29.759,0.052
29.760,0.053
29.761,0.056
29.762,0.054
29.763,0.056
29.764,0.056
29.765,0.053
29.766,0.053
29.767,0.051
29.768,0.044
29.769,0.048
29.770,0.046
29.771,0.051
29.772,0.051
29.773,0.032
29.774,0.037
29.775,0.038
29.776,0.034
29.777,0.038
29.778,0.035
29.779,0.029
29.780,0.030
29.781,0.034
29.782,0.032
29.783,0.031
29.784,0.033
29.785,0.043
29.786,0.038
29.787,0.023
29.788,0.022
29.789,0.032
29.790,0.035
29.791,0.035
29.792,0.032
29.793,0.024
29.794,0.025
29.795,0.022
29.796,0.022
29.797,0.021
29.798,0.018
29.799,0.013
29.800,0.006
29.801,-0.003
29.802,-0.008
29.803,0.006
29.804,0.015
29.805,0.009
29.806,0.002
29.807,-0.002
29.808,-0.002
29.809,-0.010
29.810,-0.009
29.811,-0.006
29.812,-0.018
29.813,-0.018
29.814,-0.014
29.815,-0.013
29.816,-0.006
29.817,-0.009
29.818,-0.012
29.819,-0.016
29.820,-0.018
29.821,-0.021
29.822,-0.021
29.823,-0.012
29.824,-0.004
29.825,-0.005
29.826,-0.015
29.827,-0.012
29.828,-0.013
29.829,-0.013
29.830,-0.011
29.831,-0.013
29.832,-0.011
29.833,-0.006
29.834,-0.003
29.835,-0.015
29.836,-0.022
29.837,-0.010
29.838,-0.007
29.839,-0.015
29.840,-0.013
29.841,-0.013
29.842,-0.015
29.843,-0.012
29.844,-0.013
29.845,-0.011
29.846,-0.004
29.847,-0.011
29.848,-0.006
29.849,0.002
29.850,0.007
29.851,0.007
29.852,-0.013
29.853,-0.018
29.854,-0.009
29.855,-0.017
29.856,-0.021
29.857,-0.018
29.858,-0.019
29.859,-0.019
29.860,-0.017
29.861,-0.010
29.862,-0.015
29.863,-0.025
29.864,-0.019
29.865,-0.012
29.866,-0.007
29.867,-0.013
29.868,-0.017
29.869,-0.021
29.870,-0.031
29.871,-0.046
29.872,-0.068
29.873,-0.085
29.874,-0.097
29.875,-0.111
29.876,-0.118
29.877,-0.116
29.878,-0.111
29.879,-0.101
29.880,-0.084
29.881,-0.060
29.882,-0.041
29.883,-0.013
29.884,0.017
29.885,0.041
29.886,0.062
29.887,0.085
29.888,0.131
29.889,0.188
29.890,0.221
29.891,0.271
29.892,0.341
29.893,0.404
29.894,0.473
29.895,0.532
29.896,0.598
29.897,0.661
29.898,0.720
29.899,0.796
29.900,0.853
29.901,0.857
29.902,0.864
29.903,0.878
29.904,0.884
29.905,0.886
29.906,0.869
29.907,0.831
29.908,0.765
29.909,0.713
29.910,0.637
29.911,0.508
29.912,0.366
29.913,0.191
29.914,0.007
29.915,-0.184
29.916,-0.353
29.917,-0.461
29.918,-0.550
29.919,-0.606
29.920,-0.622
29.921,-0.628
29.922,-0.656
29.923,-0.682
29.924,-0.708
29.925,-0.737
29.926,-0.767
29.927,-0.790
29.928,-0.798
29.929,-0.804
29.930,-0.796
29.931,-0.802
29.932,-0.794
29.933,-0.764
29.934,-0.751
29.935,-0.747
29.936,-0.734
29.937,-0.707
29.938,-0.681
29.939,-0.639
29.940,-0.590
29.941,-0.550
29.942,-0.527
29.943,-0.517
29.944,-0.497
29.945,-0.482
29.946,-0.475
29.947,-0.466
29.948,-0.467
29.949,-0.474
29.950,-0.468
29.951,-0.445
29.952,-0.421
29.953,-0.411
29.954,-0.393
29.955,-0.381
29.956,-0.382
29.957,-0.358
29.958,-0.344
29.959,-0.339
29.960,-0.323
29.961,-0.310
29.962,-0.304
29.963,-0.299
29.964,-0.298
29.965,-0.307
29.966,-0.314
29.967,-0.323
29.968,-0.324
29.969,-0.317
29.970,-0.317
29.971,-0.317
29.972,-0.318
29.973,-0.318
29.974,-0.307
29.975,-0.296
29.976,-0.287
29.977,-0.268
29.978,-0.257
29.979,-0.248
29.980,-0.238
29.981,-0.233
29.982,-0.209
29.983,-0.194
29.984,-0.189
29.985,-0.174
29.986,-0.163
29.987,-0.149
29.988,-0.134
29.989,-0.128
29.990,-0.123
29.991,-0.119
29.992,-0.112
29.993,-0.103
29.994,-0.092
29.995,-0.100
29.996,-0.112
29.997,-0.094
29.998,-0.092
29.999,-0.092
30.000,-0.081
30.001,-0.074
30.002,-0.070
30.003,-0.081
30.004,-0.088
30.005,-0.085
30.006,-0.081
30.007,-0.081
30.008,-0.081
30.009,-0.080
30.010,-0.079
30.011,-0.076
30.012,-0.077
30.013,-0.077
30.014,-0.076
30.015,-0.076
30.016,-0.076
30.017,-0.075
30.018,-0.070
30.019,-0.076
30.020,-0.082
30.021,-0.082
30.022,-0.080
30.023,-0.079
30.024,-0.080
30.025,-0.074
30.026,-0.079
30.027,-0.081
30.028,-0.079
30.029,-0.080
30.030,-0.075
30.031,-0.069
30.032,-0.074
30.033,-0.085
30.034,-0.083
30.035,-0.077
30.036,-0.073
30.037,-0.069
30.038,-0.077
30.039,-0.085
30.040,-0.087
30.041,-0.086
30.042,-0.080
30.043,-0.076
30.044,-0.073
30.045,-0.080
30.046,-0.080
30.047,-0.076
30.048,-0.074
30.049,-0.073
30.050,-0.074
30.051,-0.067
30.052,-0.080
30.053,-0.090
30.054,-0.077
30.055,-0.075
30.056,-0.080
30.057,-0.079
30.058,-0.086
30.059,-0.087
30.060,-0.086
30.061,-0.082
30.062,-0.066
30.063,-0.087
30.064,-0.100
30.065,-0.089
30.066,-0.091
30.067,-0.092
30.068,-0.086
30.069,-0.084
30.070,-0.080
30.071,-0.083
30.072,-0.086
30.073,-0.085
30.074,-0.082
30.075,-0.080
30.076,-0.088
30.077,-0.082
30.078,-0.081
30.079,-0.087
30.080,-0.082
30.081,-0.081
30.082,-0.081
30.083,-0.086
30.084,-0.085
30.085,-0.077
30.086,-0.076
30.087,-0.080
30.088,-0.082
30.089,-0.076
30.090,-0.079
30.091,-0.077
30.092,-0.074
30.093,-0.084
30.094,-0.088
30.095,-0.086
30.096,-0.083
30.097,-0.081
30.098,-0.080
30.099,-0.083
30.100,-0.080
30.101,-0.084
30.102,-0.082
30.103,-0.071
30.104,-0.081
30.105,-0.084
30.106,-0.074
30.107,-0.075
30.108,-0.075
30.109,-0.075
30.110,-0.067
30.111,-0.065
30.112,-0.082
30.113,-0.077
30.114,-0.072
30.115,-0.070
30.116,-0.075
30.117,-0.077
30.118,-0.059
30.119,-0.059
30.120,-0.058
30.121,-0.052
30.122,-0.057
30.123,-0.059
30.124,-0.059
30.125,-0.045
30.126,-0.051
30.127,-0.061
30.128,-0.051
30.129,-0.047
30.130,-0.042
30.131,-0.045
30.132,-0.049
30.133,-0.048
30.134,-0.046
30.135,-0.049
30.136,-0.048
30.137,-0.042
30.138,-0.040
30.139,-0.041
30.140,-0.041
30.141,-0.039
30.142,-0.034
30.143,-0.019
30.144,-0.028
30.145,-0.043
30.146,-0.043
30.147,-0.044
30.148,-0.040
30.149,-0.031
30.150,-0.023
30.151,-0.029
30.152,-0.033
30.153,-0.024
30.154,-0.026
30.155,-0.032
30.156,-0.021
30.157,-0.014
30.158,-0.013
30.159,-0.018
30.160,-0.022
30.161,-0.013
30.162,-0.019
30.163,-0.012
30.164,0.000
30.165,0.000
30.166,-0.005
30.167,-0.015
30.168,-0.007
30.169,-0.005
30.170,-0.001
30.171,0.008
30.172,0.005
30.173,0.011
30.174,0.015
30.175,0.009
30.176,0.007
30.177,0.015
30.178,0.018
30.179,0.025
30.180,0.027
30.181,0.018
30.182,0.018
30.183,0.022
30.184,0.025
30.185,0.026
30.186,0.021
30.187,0.017
30.188,0.023
30.189,0.031
30.190,0.036
30.191,0.035
30.192,0.024
30.193,0.030
30.194,0.040
30.195,0.034
30.196,0.026
30.197,0.033
30.198,0.037
30.199,0.036
30.200,0.036
30.201,0.038
30.202,0.046
30.203,0.043
30.204,0.040
30.205,0.040
30.206,0.035
30.207,0.030
30.208,0.034
30.209,0.036
30.210,0.035
30.211,0.037
30.212,0.040
30.213,0.039
30.214,0.028
30.215,0.019
30.216,0.029
30.217,0.033
30.218,0.017
30.219,0.028
30.220,0.035
30.221,0.022
30.222,0.024
30.223,0.027
30.224,0.027
30.225,0.028
30.226,0.030
30.227,0.032
30.228,0.029
30.229,0.034
30.230,0.037
30.231,0.032
30.232,0.028
30.233,0.032
30.234,0.036
30.235,0.041
30.236,0.033
30.237,0.015
30.238,0.014
30.239,0.015
30.240,0.017
30.241,0.017
30.242,0.018
30.243,0.015
30.244,0.015
30.245,0.026
30.246,0.025
30.247,0.015
30.248,0.006
30.249,0.005
30.250,0.011
30.251,0.018
30.252,0.011
30.253,0.004
30.254,0.006
30.255,0.003
30.256,0.002
30.257,-0.004
30.258,-0.007
30.259,-0.006
30.260,-0.004
30.261,-0.007
30.262,-0.008
30.263,-0.007
30.264,-0.007
30.265,0.002
30.266,0.001
30.267,-0.006
30.268,-0.005
30.269,-0.003
30.270,-0.002
30.271,-0.004
30.272,-0.005
30.273,-0.007
30.274,-0.007
30.275,-0.004
30.276,-0.007
30.277,-0.006
30.278,-0.008
30.279,-0.013
30.280,-0.011
30.281,-0.015
30.282,-0.017
30.283,-0.015
30.284,-0.013
30.285,-0.013
30.286,-0.008
30.287,-0.003
30.288,0.003
30.289,0.008
30.290,-0.009
30.291,-0.022
30.292,-0.022
30.293,-0.018
30.294,-0.014
30.295,-0.009
30.296,-0.013
30.297,-0.015
30.298,-0.011
30.299,-0.013
30.300,-0.015
30.301,-0.019
30.302,-0.013
30.303,-0.005
30.304,-0.003
30.305,0.003
30.306,-0.002
30.307,-0.007
30.308,-0.006
30.309,-0.006
30.310,-0.006
30.311,-0.008
30.312,-0.027
30.313,-0.028
30.314,-0.010
30.315,-0.015
30.316,-0.018
30.317,-0.010
30.318,-0.014
30.319,-0.023
30.320,-0.024
30.321,-0.021
30.322,-0.010
30.323,-0.005
30.324,-0.016
30.325,-0.019
30.326,-0.015
30.327,-0.013
30.328,-0.012
30.329,-0.013
30.330,-0.008
30.331,-0.008
30.332,-0.013
30.333,-0.015
30.334,-0.020
30.335,-0.021
30.336,-0.018
30.337,-0.019
30.338,-0.018
30.339,-0.016
30.340,-0.015
30.341,-0.013
30.342,-0.013
30.343,-0.016
30.344,-0.008
30.345,0.004
30.346,0.003
30.347,-0.009
30.348,-0.013
30.349,-0.005
30.350,-0.007
30.351,-0.011
30.352,-0.013
30.353,-0.017
30.354,-0.015
30.355,-0.021
30.356,-0.018
30.357,-0.005
30.358,-0.005
30.359,-0.006
30.360,-0.003
30.361,0.004
30.362,0.004
30.363,-0.005
30.364,-0.005
30.365,-0.005
30.366,-0.005
30.367,-0.005
30.368,-0.011
30.369,-0.004
30.370,-0.007
30.371,-0.015
30.372,-0.016
30.373,-0.015
30.374,-0.017
30.375,-0.017
30.376,-0.012
30.377,-0.015
30.378,-0.017
30.379,-0.013
30.380,-0.010
30.381,-0.014
30.382,-0.017
30.383,-0.015
30.384,-0.015
30.385,-0.011
30.386,-0.007
30.387,-0.011
30.388,-0.018
30.389,-0.019
30.390,-0.014
30.391,-0.013
30.392,-0.015
30.393,-0.011
30.394,-0.014
30.395,-0.014
30.396,-0.011
30.397,-0.009
30.398,-0.004
30.399,-0.011
30.400,-0.018
30.401,-0.015
30.402,-0.014
30.403,-0.015
30.404,-0.007
30.405,-0.004
30.406,-0.004
30.407,-0.007
30.408,-0.017
30.409,-0.014
30.410,-0.021
30.411,-0.015
30.412,-0.009
30.413,-0.014
30.414,-0.010
30.415,-0.017
30.416,-0.014
30.417,-0.005
30.418,-0.009
30.419,-0.015
30.420,-0.013
30.421,-0.010
30.422,-0.013
30.423,-0.019
30.424,-0.018
30.425,-0.007
30.426,-0.001
30.427,-0.011
30.428,-0.013
30.429,-0.004
30.430,0.003
30.431,-0.011
30.432,-0.018
30.433,0.003
30.434,0.003
30.435,-0.006
30.436,-0.015
30.437,-0.013
30.438,-0.005
30.439,-0.004
30.440,0.001
30.441,-0.004
30.442,-0.006
30.443,-0.004
30.444,-0.003
30.445,-0.004
30.446,-0.007
30.447,-0.010
30.448,-0.013
30.449,-0.007
30.450,-0.009
30.451,-0.009
30.452,-0.004
30.453,-0.002
30.454,0.005
30.455,0.004
30.456,-0.007
30.457,-0.007
30.458,0.002
30.459,-0.003
30.460,0.004
30.461,0.015
30.462,0.009
30.463,0.009
30.464,0.009
30.465,0.013
30.466,0.021
30.467,0.035
30.468,0.035
30.469,0.028
30.470,0.030
30.471,0.027
30.472,0.030
30.473,0.033
30.474,0.035
30.475,0.036
30.476,0.033
30.477,0.035
30.478,0.042
30.479,0.037
30.480,0.035
30.481,0.052
30.482,0.043
30.483,0.042
30.484,0.055
30.485,0.057
30.486,0.057
30.487,0.045
30.488,0.053
30.489,0.065
30.490,0.064
30.491,0.069
30.492,0.065
30.493,0.059
30.494,0.061
30.495,0.062
30.496,0.065
30.497,0.070
30.498,0.071
30.499,0.060
30.500,0.044
30.501,0.043
30.502,0.051
30.503,0.051
30.504,0.051
30.505,0.054
30.506,0.056
30.507,0.056
30.508,0.060
30.509,0.067
30.510,0.058
30.511,0.047
30.512,0.040
30.513,0.035
30.514,0.035
30.515,0.040
30.516,0.040
30.517,0.036
30.518,0.032
30.519,0.030
30.520,0.032
30.521,0.033
30.522,0.039
30.523,0.039
30.524,0.034
30.525,0.029
30.526,0.030
30.527,0.030
30.528,0.029
30.529,0.029
30.530,0.029
30.531,0.028
30.532,0.033
30.533,0.035
30.534,0.032
30.535,0.029
30.536,0.029
30.537,0.037
30.538,0.037
30.539,0.029
30.540,0.025
30.541,0.022
30.542,0.015
30.543,0.006
30.544,0.003
30.545,0.003
30.546,0.005
30.547,0.009
30.548,0.011
30.549,0.015
30.550,0.017
30.551,0.011
30.552,0.011
30.553,0.003
30.554,-0.002
30.555,0.010
30.556,-0.006
30.557,-0.018
30.558,-0.012
30.559,-0.011
30.560,-0.007
30.561,-0.004
30.562,-0.002
30.563,-0.004
30.564,-0.004
30.565,0.002
30.566,0.003
30.567,-0.005
30.568,-0.006
30.569,-0.003
30.570,-0.005
30.571,-0.014
30.572,-0.021
30.573,-0.024
30.574,-0.019
30.575,-0.017
30.576,-0.018
30.577,-0.019
30.578,-0.020
30.579,-0.019
30.580,-0.018
30.581,-0.016
30.582,-0.021
30.583,-0.007
30.584,0.002
30.585,-0.008
30.586,-0.005
30.587,-0.005
30.588,-0.010
30.589,-0.007
30.590,0.004
30.591,0.000
30.592,-0.013
30.593,-0.011
30.594,-0.004
30.595,-0.008
30.596,-0.019
30.597,-0.024
30.598,-0.021
30.599,-0.018
30.600,-0.022
30.601,-0.025
30.602,-0.017
30.603,-0.017
30.604,-0.018
30.605,-0.018
30.606,-0.018
30.607,-0.021
30.608,-0.021
30.609,-0.017
30.610,-0.015
30.611,-0.013
30.612,-0.008
30.613,-0.008
30.614,-0.021
30.615,-0.035
30.616,-0.045
30.617,-0.057
30.618,-0.071
30.619,-0.085
30.620,-0.092
30.621,-0.099
30.622,-0.094
30.623,-0.082
30.624,-0.071
30.625,-0.054
30.626,-0.040
30.627,-0.020
30.628,0.004
30.629,0.024
30.630,0.054
30.631,0.076
30.632,0.087
30.633,0.108
30.634,0.149
30.635,0.186
30.636,0.238
30.637,0.296
30.638,0.350
30.639,0.408
30.640,0.450
30.641,0.505
30.642,0.564
30.643,0.620
30.644,0.689
30.645,0.721
30.646,0.719
30.647,0.721
30.648,0.715
30.649,0.718
30.650,0.710
30.651,0.674
30.652,0.630
30.653,0.583
30.654,0.510
30.655,0.428
30.656,0.338
30.657,0.207
30.658,0.054
30.659,-0.100
30.660,-0.258
30.661,-0.392
30.662,-0.476
30.663,-0.546
30.664,-0.586
30.665,-0.607
30.666,-0.628
30.667,-0.644
30.668,-0.673
30.669,-0.693
30.670,-0.710
30.671,-0.747
30.672,-0.750
30.673,-0.759
30.674,-0.796
30.675,-0.795
30.676,-0.779
30.677,-0.748
30.678,-0.703
30.679,-0.692
30.680,-0.688
30.681,-0.670
30.682,-0.673
30.683,-0.663
30.684,-0.608
30.685,-0.560
30.686,-0.527
30.687,-0.498
30.688,-0.474
30.689,-0.452
30.690,-0.435
30.691,-0.429
30.692,-0.437
30.693,-0.435
30.694,-0.433
30.695,-0.428
30.696,-0.416
30.697,-0.411
30.698,-0.392
30.699,-0.377
30.700,-0.362
30.701,-0.346
30.702,-0.326
30.703,-0.309
30.704,-0.299
30.705,-0.279
30.706,-0.266
30.707,-0.261
30.708,-0.258
30.709,-0.248
30.710,-0.245
30.711,-0.257
30.712,-0.277
30.713,-0.289
30.714,-0.286
30.715,-0.291
30.716,-0.293
30.717,-0.285
30.718,-0.278
30.719,-0.283
30.720,-0.286
30.721,-0.276
30.722,-0.267
30.723,-0.248
30.724,-0.232
30.725,-0.226
30.726,-0.222
30.727,-0.208
30.728,-0.196
30.729,-0.190
30.730,-0.173
30.731,-0.158
30.732,-0.145
30.733,-0.136
30.734,-0.145
30.735,-0.147
30.736,-0.132
30.737,-0.123
30.738,-0.117
30.739,-0.112
30.740,-0.106
30.741,-0.096
30.742,-0.081
30.743,-0.075
30.744,-0.073
30.745,-0.070
30.746,-0.072
30.747,-0.071
30.748,-0.077
30.749,-0.076
30.750,-0.076
30.751,-0.079
30.752,-0.075
30.753,-0.077
30.754,-0.076
30.755,-0.073
30.756,-0.066
30.757,-0.059
30.758,-0.062
30.759,-0.067
30.760,-0.068
30.761,-0.064
30.762,-0.065
30.763,-0.069
30.764,-0.079
30.765,-0.081
30.766,-0.076
30.767,-0.070
30.768,-0.062
30.769,-0.059
30.770,-0.064
30.771,-0.070
30.772,-0.061
30.773,-0.056
30.774,-0.051
30.775,-0.047
30.776,-0.057
30.777,-0.069
30.778,-0.068
30.779,-0.064
30.780,-0.065
30.781,-0.062
30.782,-0.063
30.783,-0.067
30.784,-0.065
30.785,-0.060
30.786,-0.061
30.787,-0.063
30.788,-0.064
30.789,-0.065
30.790,-0.063
30.791,-0.062
30.792,-0.055
30.793,-0.056
30.794,-0.068
30.795,-0.070
30.796,-0.065
30.797,-0.057
30.798,-0.053
30.799,-0.056
30.800,-0.058
30.801,-0.064
30.802,-0.064
30.803,-0.064
30.804,-0.062
30.805,-0.056
30.806,-0.062
30.807,-0.069
30.808,-0.068
30.809,-0.064
30.810,-0.062
30.811,-0.062
30.812,-0.064
30.813,-0.065
30.814,-0.060
30.815,-0.073
30.816,-0.079
30.817,-0.072
30.818,-0.071
30.819,-0.061
30.820,-0.059
30.821,-0.065
30.822,-0.069
30.823,-0.067
30.824,-0.064
30.825,-0.067
30.826,-0.071
30.827,-0.073
30.828,-0.076
30.829,-0.070
30.830,-0.060
30.831,-0.068
30.832,-0.071
30.833,-0.067
30.834,-0.068
30.835,-0.068
30.836,-0.059
30.837,-0.051
30.838,-0.057
30.839,-0.079
30.840,-0.088
30.841,-0.086
30.842,-0.081
30.843,-0.068
30.844,-0.066
30.845,-0.071
30.846,-0.083
30.847,-0.079
30.848,-0.074
30.849,-0.073
30.850,-0.053
30.851,-0.046
30.852,-0.059
30.853,-0.074
30.854,-0.077
30.855,-0.066
30.856,-0.065
30.857,-0.061
30.858,-0.065
30.859,-0.073
30.860,-0.070
30.861,-0.072
30.862,-0.076
30.863,-0.076
30.864,-0.068
30.865,-0.061
30.866,-0.052
30.867,-0.048
30.868,-0.050
30.869,-0.051
30.870,-0.051
30.871,-0.046
30.872,-0.051
30.873,-0.048
30.874,-0.042
30.875,-0.049
30.876,-0.051
30.877,-0.040
30.878,-0.036
30.879,-0.042
30.880,-0.041
30.881,-0.040
30.882,-0.039
30.883,-0.034
30.884,-0.028
30.885,-0.019
30.886,-0.021
30.887,-0.029
30.888,-0.029
30.889,-0.029
30.890,-0.029
30.891,-0.028
30.892,-0.022
30.893,-0.011
30.894,-0.010
30.895,-0.013
30.896,-0.017
30.897,-0.023
30.898,-0.026
30.899,-0.019
30.900,-0.018
30.901,-0.022
30.902,-0.015
30.903,-0.006
30.904,-0.002
30.905,0.000
30.906,0.002
30.907,-0.001
30.908,0.000
30.909,0.006
30.910,0.013
30.911,0.010
30.912,0.002
30.913,0.011
30.914,0.021
30.915,0.021
30.916,0.025
30.917,0.026
30.918,0.035
30.919,0.035
30.920,0.026
30.921,0.034
30.922,0.038
30.923,0.034
30.924,0.035
30.925,0.048
30.926,0.057
30.927,0.051
30.928,0.040
30.929,0.040
30.930,0.050
30.931,0.050
30.932,0.054
30.933,0.058
30.934,0.056
30.935,0.051
30.936,0.049
30.937,0.054
30.938,0.042
30.939,0.035
30.940,0.049
30.941,0.057
30.942,0.049
30.943,0.038
30.944,0.046
30.945,0.065
30.946,0.066
30.947,0.056
30.948,0.055
30.949,0.054
30.950,0.057
30.951,0.057
30.952,0.056
30.953,0.055
30.954,0.051
30.955,0.052
30.956,0.057
30.957,0.054
30.958,0.054
30.959,0.055
30.960,0.057
30.961,0.057
30.962,0.061
30.963,0.062
30.964,0.058
30.965,0.067
30.966,0.058
30.967,0.050
30.968,0.055
30.969,0.054
30.970,0.069
30.971,0.069
30.972,0.062
30.973,0.057
30.974,0.053
30.975,0.061
30.976,0.062
30.977,0.064
30.978,0.066
30.979,0.069
30.980,0.064
30.981,0.056
30.982,0.057
30.983,0.051
30.984,0.051
30.985,0.053
30.986,0.055
30.987,0.063
30.988,0.050
30.989,0.046
30.990,0.051
30.991,0.046
30.992,0.045
30.993,0.042
30.994,0.043
30.995,0.043
30.996,0.060
30.997,0.069
30.998,0.042
30.999,0.039
31.000,0.042
31.001,0.041
